Id,SalePrice
2736,143037.42262344563
2737,123152.80847682254
2738,132590.3254037238
2739,159151.76990016628
2740,135257.60920439303
2741,147524.06091994597
2742,153224.45395111863
2743,154167.17892408525
2744,161106.28158097874
2745,139179.0006943202
2746,137950.53831126879
2747,140401.36014434652
2748,121908.86436303011
2749,131907.75363123557
2750,134202.8303945415
2751,137883.5004632826
2752,182942.26025290438
2753,146940.58008764937
2754,232872.48210136648
2755,131569.76568934682
2756,96975.94780332662
2757,67778.51999632474
2758,84420.2284161431
2759,165780.41666447176
2760,121443.89465237476
2761,146403.62927978378
2762,142761.40579510832
2763,176541.10155703055
2764,146484.04957181125
2765,284400.2767421885
2766,124558.44870190078
2767,91114.25022672304
2768,128163.4920105522
2769,131329.7837834294
2770,136783.95744714717
2771,109721.76958612415
2772,110150.09579896308
2773,170034.49299065606
2774,146577.97665204524
2775,113467.9688000904
2776,136995.2903770914
2777,144951.08991523404
2778,105687.8765878721
2779,117222.59921603765
2780,94473.32989995918
2781,98205.13302079446
2782,98070.42987788736
2783,99695.61888707546
2784,122303.24154447147
2785,134741.3972082695
2786,63569.327829752096
2787,124937.8641390483
2788,74366.75040106053
2789,168671.99905432912
2790,95602.10071286254
2791,112402.55942861071
2792,55536.83599988073
2793,168900.9886668653
2794,95071.72927544883
2795,122313.89994883492
2796,104350.26772374212
2797,210374.04500306706
2798,108130.91000029146
2799,119093.14329269582
2800,61845.39898288867
2801,107624.92576683807
2802,133113.91399692115
2803,163740.82946719302
2804,131609.01413820393
2805,98859.01531777305
2806,82501.14742447558
2807,163091.6853908893
2808,152568.93428899284
2809,136546.70845220523
2810,127579.90297631669
2811,160683.66211241393
2812,158300.15279439185
2813,150253.77643959405
2814,149364.81523245783
2815,99820.25897432584
2816,239673.23309530996
2817,161643.20777787003
2818,134835.44539996437
2819,166948.31250910036
2820,138575.45836521825
2821,108027.36966611147
2822,200600.79586316264
2823,362539.9371626178
2824,184684.15507517787
2825,151746.0721481914
2826,131644.27628896956
2827,133885.0365132732
2828,220011.00280321055
2829,209644.15896510103
2830,230239.13932887552
2831,173641.31419099774
2832,248519.96526985685
2833,311311.57797875407
2834,217946.57315114385
2835,218739.8717206979
2836,191569.57703543015
2837,155978.03179454198
2838,148838.47310435527
2839,176659.52156734152
2840,205502.51298283224
2841,204238.63026019468
2842,229132.85487244453
2843,149621.19624577803
2844,165223.02676317285
2845,125381.68096508771
2846,212061.21023529983
2847,207320.2644587126
2848,215813.15753604955
2849,196655.43318273983
2850,281964.8214866029
2851,216279.7378092516
2852,237747.5551730223
2853,236402.6448880888
2854,138958.13860476264
2855,199840.66029922068
2856,200503.38069657644
2857,185547.03319432534
2858,201174.10088614904
2859,115520.63031651246
2860,129130.83672357597
2861,124157.57747921241
2862,193326.66474336426
2863,126631.501455392
2864,248293.11199680527
2865,140050.345176624
2866,138815.77656547076
2867,99182.15277634258
2868,96157.34572067269
2869,106561.9306958252
2870,121826.04201188668
2871,83796.83166919772
2872,39454.75154000176
2873,98285.22288346139
2874,141976.51923132603
2875,116014.6306878276
2876,166644.79166465817
2877,143965.21126300457
2878,168114.3449157676
2879,136079.90074167753
2880,99000.13279556882
2881,143592.8514004841
2882,174717.9273501568
2883,197409.3922948293
2884,197252.39774709716
2885,186961.1832698364
2886,235440.38590661672
2887,95615.90371785579
2888,139271.1177840699
2889,54408.084061711765
2890,82241.88208917802
2891,138777.5403440379
2892,35071.694687179435
2893,77344.03762954412
2894,56347.624478115744
2895,344737.3505529868
2896,285252.1017941617
2897,203821.35802487232
2898,142679.17533098944
2899,208084.44124138483
2900,163606.70324191512
2901,209759.62267972677
2902,183348.44859876105
2903,327255.0173748288
2904,357549.3825822527
2905,89798.73033664956
2906,199383.87524125993
2907,111807.62414891599
2908,132644.53056486175
2909,141698.70976009188
2910,80598.36315641883
2911,80831.69960568674
2912,146686.34836634065
2913,80745.51965264462
2914,76972.86020981203
2915,84086.37068228384
2916,80782.31173140874
2917,167027.1401166721
2918,116253.91056713645
2919,217381.97419803054
